Nomor Peraturan,Judul,Detail URL,Document URL,Document Type
126/PMK.07/2008,Penetapan Alokasi Kurang Bayar Dana Bagi Hasil Sumber Daya Alam Pertambangan Umum Tahun Anggaran 2003,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/3254ab7d-1aaf-4f65-b437-5b39c2bbf430,https://jdih.kemenkeu.go.id/FullText/2008/126~PMK.07~2008Per.HTM,HTM
125/PMK.01/2008,Jasa Penilai Publik.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/5a65ce31-8fc4-42ca-a3ec-40a201e47ee5,https://jdih.kemenkeu.go.id/FullText/2008/125~PMK.01~2008Per.HTM,HTM
124/PMK.010/2008,Penyelenggaraan Lini Usaha Asuransi Kredit dan Suretyship,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/90ee9a16-e177-4c37-ac47-b7badd302867,https://jdih.kemenkeu.go.id/FullText/2008/124~PMK.010~2008Per.HTM,HTM
123/PMK.07/2008,"Batas Maksimal Jumlah Kumulatif Defisit Anggaran Pendapatan dan Belanja Negara dan Anggaran Pendapatan dan Belanja Daerah, Batas Maksimal Defisit Anggaran Pendapatan dan Belanja Daerah Masing-Masing Daerah, dan Batas Maksimal Kumulatif Pinjaman Daerah Tahun Anggaran 2009",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/fd467e19-f3d0-4bdd-b6aa-3ef79cf61891,https://jdih.kemenkeu.go.id/FullText/2008/123~PMK.07~2008Per.HTM,HTM
122/PMK.02/2008,"Tata Cara Penyediaan Anggaran, Pencairan, dan Pertanggungjawaban Bantuan Langsung Pupuk Tahun Anggran 2008",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/3eecd797-c641-41f9-b42a-f30be98db30e,https://jdih.kemenkeu.go.id/FullText/2008/122~PMK.02~2008Per.HTM,HTM
121/PMK.02/2008,"Tata Cara Penyediaan, Pencairan, dan Pertanggungjawaban Dana Penyelenggaraan Kewajiban Pelayanan Umum Pos",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/fcf92cee-2301-4204-a5d7-276af11f7c92,https://jdih.kemenkeu.go.id/FullText/2008/121~PMK.02~2008Per.HTM,HTM
120/PMK.05/2008,"Penyelesaian Piutang Negara yang Bersumber Dari Penerusan Pinjaman Luar Negeri, Rekening Dana Investasi, dan Rekening Pembangunan Daerah pada Perusahaan Daerah Air Minum",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/00383865-6faf-4002-bb50-d482504fa39e,https://jdih.kemenkeu.go.id/FullText/2008/120~PMK.05~2008Per.HTM,HTM
118/PMK.08/2008,Penerbitan dan Penjualan Surat Berharga Syariah Negara dengan Cara Bookbuilding di Pasar Perdana dalam Negeri,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/2a6197db-67ad-4337-b997-c6879fd8c884,https://jdih.kemenkeu.go.id/FullText/2008/118~PMK.08~2008Per.HTM,HTM
117/PMK.04/2008,Tata Cara Pengajuan Permohonan Pembetulan atas Surat Tagihan atau Surat Keputusan Keberatan dan Pengurangan atau Penghapusan atas Sanksi Administrasi Berupa Denda,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/daa0e926-aa86-40d7-aaab-c46aec430fb7,https://jdih.kemenkeu.go.id/FullText/2008/117~PMK.04~2008Per.HTM,HTM
116/PMK.04/2008,"Tata Cara Pengangsuran Pembayaran Tagihan Utang Cukai yang Tidak Dibayar pada Waktunya, Kekurangan Cukai, dan/atau Sanksi Administrasi Berupa Denda di Bidang Cukai",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/2b33f6f1-b84a-4733-a89b-0beffb654a2c,https://jdih.kemenkeu.go.id/FullText/2008/116~PMK.04~2008Per.HTM,HTM
115/PMK.04/2008,Pencacahan dan Potongan atas Etil Alkohol dan Minuman yang Mengandung Etil Alkohol,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d890ba31-3a20-403e-9c39-dd3ff4fe867a,https://jdih.kemenkeu.go.id/FullText/2008/115~PMK.04~2008Per.HTM,HTM
114/PMK.04/2008,Keberatan di Bidang Cukai,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/752dacd5-25ce-46be-ad3d-362600541593,https://jdih.kemenkeu.go.id/FullText/2008/114~PMK.04~2008Per.HTM,HTM
113/PMK.04/2008,Pengembalian Cukaii dan/atau Sanksi Administrasi Berupa Denda,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/20a03e87-83a6-4f01-9140-608ad3e90375,https://jdih.kemenkeu.go.id/FullText/2008/113~PMK.04~2008Per.HTM,HTM
112/PMK.04/2008,Penyelenggaraan Buku Rekening Barang Kena Cukai dan Buku Rekening  Kredit,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/85771d7c-4cc1-49a0-b81e-4a7e34c4b9c3,https://jdih.kemenkeu.go.id/FullText/2008/112~pmk.04~2008Per.HTM,HTM
111/PMK.04/2008,Pemberitahuan Barang Kena Cukai yang Selesai Dibuat,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/50c15962-46af-4360-801b-11083ef2ca89,https://jdih.kemenkeu.go.id/FullText/2008/111~PMK.04~2008Per.HTM,HTM
110/PMK.04/2008,"Kewajiban Pencatatan Bagi Pengusaha Pabrik Skala Kecil, Penyalur Skala Kecil yang Wajaib Memiliki Izin, dan Pengusaha Tempat Penjualan Eceran yang Wajib Memiliki Izin",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/272cbc0c-9d87-49a0-9f38-90e81cf37a50,https://jdih.kemenkeu.go.id/FullText/2008/110~PMK.04~2008Per.HTM,HTM
109/PMK.04/2008,Pedoman Penyelenggaraan Pembukuann di Bidang Cukai,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/547c7df0-74bb-4fae-ae5f-930ed906f0c6,https://jdih.kemenkeu.go.id/FullText/2008/109~PMK.04~2008Per.HTM,HTM
108/PMK.04/2008,Pelunasan Cukai,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/b58cd1c0-05be-4046-847d-10cc18f2ee51,https://jdih.kemenkeu.go.id/FullText/2008/108~PMK.04~2008Per.HTM,HTM
106/PMK.05/2008,Perubahan atas Peraturan Menteri Keuangan Nomor 48/PMK.05/2008 tentang Dana Operasional Presiden dan Wakil Presiden.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/5d9582f8-3825-432f-9106-8ddbc048486c,https://jdih.kemenkeu.go.id/FullText/2008/106~PMK.05~2008Per.HTM,HTM
105/PMK.02/2008,"Petunjuk Penyusunan dan Penelaahan Rencana Kerja dan Anggaran Kementerian Negara/ Lembaga dan Penyusunan, Penelaahan, Pengesahan dan Pelaksanaan Daftar Isian Pelaksanaan Anggaran Tahun Anggaran 2009",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/99f0d5c4-c850-4a74-a812-101e3df72d13,https://jdih.kemenkeu.go.id/FullText/2008/105~PMK.02~2008Per.HTM,HTM
107/PMK.04/2008,Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 123/PMK.04/2007 tentang Penyediaan Pita Cukai,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/fdc40d81-8bb7-4aec-b4de-9d9a4297d87d,https://jdih.kemenkeu.go.id/FullText/2008/107~PMK.04~2008Per.HTM,HTM
104/PMK.02/2008,Perubahan atas Peraturan Menteri Keuangan Nomor 88/PMK.02/2008 tentang Standar Biaya Khusus Tahun Anggaran 2009.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/20276c71-988d-44a2-82a1-1f019cb1f87e,https://jdih.kemenkeu.go.id/FullText/2008/104~PMK.02~2008Per.HTM,HTM
103/PMK.05/2008,Kredit Pemberdayaan Pengusaha Nanggroe Aceh Darussalam dan Nias,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/2691c0dd-06c2-43e7-9add-ec060e9afc53,https://jdih.kemenkeu.go.id/FullText/2008/103~PMK.05~2008Per.HTM,HTM
102/PMK.01/2008,Organisasi dan Tata Kerja Instansi Vertikal Direktorat Jenderal Kekayaan Negara.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/c319a98c-1e83-4f85-b9b8-4936768a52e9,https://jdih.kemenkeu.go.id/FullText/2008/102~PMK.01~2008Per.HTM,HTM
101/PMK.01/2008,Organisasi dan Tata Kerja Instansi Verfikal Direktorat Jenderal Perbendaharaan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ee9aca06-921f-4ac9-bef9-5e1fe0f5b145,https://jdih.kemenkeu.go.id/FullText/2008/101~PMK.01~2008Per.HTM,HTM
100/PMK.01/2008,Organisasi dan Tata Kerja Departemen Keuangan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ef3cc57e-cbdf-4650-a881-ef3fd5baaf9d,https://jdih.kemenkeu.go.id/FullText/2008/100~PMK.01~2008Per.HTM,HTM
99/PMK.05/2008,Pedoman Pengelolaan Dana Bergulir pada Kementerian Negara/Lembaga,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/114b2eda-2d83-497f-9dc7-6d28d7a066a2,https://jdih.kemenkeu.go.id/FullText/2008/99~PMK.05~2008Per.HTM,HTM
98/PMK.05/2008,Pelimpahan Wewenang Penerbitan Surat Kuasa Umum Pajak Bumi dan Bangunan dan Bea Perolehan Hak atas Tanah dan Bangunan Kepada Kepala Kantor Pelayanan Perbendaharaan Negara,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/1e5bf385-6154-4092-943a-932162b59f32,https://jdih.kemenkeu.go.id/FullText/2008/98~PMK.05~2008Per.HTM,HTM
97/PMK.01/2008,Layanan Pengadaan Secaraelektronik Departemen Keuangan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a3cec45a-026e-4f4e-8995-18a367c75644,https://jdih.kemenkeu.go.id/FullText/2008/97~PMK.01~2008Per.HTM,HTM
96/PMK.011/2008,Penetapan Tarif Bea Masuk dengan Skema User Specific Duty Free Scheme (Usdfs) dalam Rangka Persetujuan Antra Republik Indonesia dan Jepang Mengenai Suatu Kemitraan Ekonomi.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/7e9b1799-e98d-466b-9347-569a857a132a,https://jdih.kemenkeu.go.id/FullText/2008/96~PMK.011~2008Per.HTM,HTM
95/PMK.011/2008,Penetapan Tarif Bea Masuk dalam Rangka Persetujuan Antara Republik Indonesia dan Jepang Mengenai Suatu Kemitraan Ekonomi.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/eef44bb3-8174-403e-8f87-ab3f9fbc468e,https://jdih.kemenkeu.go.id/FullText/2008/95~PMK.011~2008Per.HTM,HTM
94/PMK.011/2008,Modalitas Penurunan Tarif Bea Masuk dalam Rangka Persetujuan Antra Republik Indonesia dengan Jepang Mengenai Suatu Kemitraan Ekonomi.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f0d06399-8809-42dd-ac9c-58a672bbc53f,https://jdih.kemenkeu.go.id/FullText/2008/94~PMK.011~2008Per.HTM,HTM
93/PMK.07/2008,Penetapan Alokasi Kurang Bayar Dana Bagi Hasil Pajak Tahun Anggaran 2007 untuk Kabupaten Searam Bagian Barat yang Dialokasikan dalam Anggaran Pendapatan dan Belanja Negara Perubahan Tahun Anggaran 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d5ef9350-5c3b-4e13-a8e0-be6fa55c7f95,https://jdih.kemenkeu.go.id/FullText/2008/93~PMK.07~2008Per.HTM,HTM
92/PMK.07/2008,Perubahan atas Peraturan Menteri Keuangan Nomor 174/PMK.07/2007 tentang Penetapan Alokasi Sementara Dana Bagi Hasil Pajak Penghasilan Pasal 25 dan Pasal 29 Wajib Pajak Orang Pribadi dalam Negeri dan Pajak Penghasilan Pasal 21 Tahun Anggaran 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/8f3532b7-14c1-4af8-87ef-55b0487e67c9,https://jdih.kemenkeu.go.id/FullText/2008/92~PMK.07~2008Per.HTM,HTM
91/PMK.04/2008,Audit Cukai,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/21183e83-7bd8-44bd-8381-d86ae7ec5f6c,https://jdih.kemenkeu.go.id/FullText/2008/91~PMK.04~2008Per.HTM,HTM
90/PMK.07/2008,"Penetapan Perkiraan Alokasi Biaya Pemungutan Pajak Bumi dan Bangunan Bagian Provinsi, Kabupaten/Kota Tahun Anggaran 2008",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/4b28107a-ca57-4558-a82c-adf8bfe97c63,https://jdih.kemenkeu.go.id/FullText/2008/90~PMK.07~2008Per.HTM,HTM
89/PMK.02/2008,Subsidi Biaya Perawatan Beras dan Subsidi Pangan Program Beras untuk Keluaraga Miskin (Raskin) Tahun 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/958072b5-f8bc-4d86-b67c-6c41faa687f0,https://jdih.kemenkeu.go.id/FullText/2008/89~PMK.02~2008Per.HTM,HTM
88/PMK.02/2008,Standar Biaya Khusus Tahun Anggaran 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f90a8df3-ded4-4e3a-830d-77f518fb2fd2,https://jdih.kemenkeu.go.id/FullText/2008/88~PMK.02~2008Per.HTM,HTM
87/PMK.01/2008,Organisasi dan Tata Kerja Instansi Vertikal Direktorat Jenderal Bea dan Cukai.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/397e81cf-395c-4196-9f2f-14ef62634add,https://jdih.kemenkeu.go.id/FullText/2008/87~PMK.01~2008Per.HTM,HTM
86/PMK.05/2008,Sistem Akuntansi Utang Pemerintah,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/b2c3db59-aae9-47f6-9263-28b2b9a391ca,https://jdih.kemenkeu.go.id/FullText/2008/86~PMK.05~2008Per.HTM,HTM
85/PMK.05/2008,Perubahan atas Peraturan Menteri Keuangan Nomor 164.1/PMK.05/2007 tentang Peluncuran Program/Kegiatan Rehabilitasi dan Rekonstruksi Provinsi Nanggroe Aceh Darussalam dan Kepulauan Nias Provinsi Sumatera Utara yang Dibiayai Dari Sisa Anggaran Belanja Tahun Anggaran 2007 Sebagai Anggaran Belanja Tambahan Tahun Anggaran 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/5ba8a800-5fbb-4c1a-89c8-da91cee51054,https://jdih.kemenkeu.go.id/FullText/2008/85~PMK.05~2008Per.HTM,HTM
84/PMK.07/2008,Penggunaan Dana Bagi Hasil Cukai Hasil Tembakau dan Sanksi atas Penyalahgunaan Alokasi Dana Bagi Hasil Cukai Hasil Tembakau,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/fc645511-902b-47a8-8138-b7d025dad842,https://jdih.kemenkeu.go.id/FullText/2008/84~PMK.07~2008Per.HTM,HTM
83/PMK.05/2008,Penggunaan Anggaran yang Dananya Bersumber Dari Setoran Penerimaan Negara Bukan Pajak atas Biaya Seleksi Nasional Masuk Perguruan Tinggi Negeri Tahun 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/da512537-2127-4ce4-9013-0a07e95b66cf,https://jdih.kemenkeu.go.id/FullText/2008/83~PMK.05~2008Per.HTM,HTM
82/PMK.01/2008,Perubahan atas Peraturan Menteri Keuangan Nomor 42/PMK.01/2008 tentang Pengadaan Barang/Jasa Secara Elektronik di Lingkungan Departemen Keuangan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/151a75e4-ceb9-4676-b77f-54ce6cfc5c39,https://jdih.kemenkeu.go.id/FullText/2008/82~PMK.01~2008Per.HTM,HTM
81/PMK.07/2008,Penetapan Alokasi dan Pedoman Umum Penggunaan Dana Infrastruktur Sarana dan Prasarana Tahun Anggaran 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/4f1b4bdc-bb77-4253-8554-a8668b570278,https://jdih.kemenkeu.go.id/FullText/2008/81~PMK.07~2008Per.HTM,HTM
80/PMK.03/2008,"Perubahan atas Peraturan Menteri Keuangan Nomor 36/PMK.03/2007 tentang Batasan Rumah Sederhana, Rumah Sangat Sederhana, Rumah Susun Sederhana, Pondok Boro, Asrama Mahasiswa dan Pelajar Serta Perumahan Lainnya yang atas Penyerahannya Dibebaskan Dari Pengenaan Pajak Pertambahan Nilai",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/76b4cfee-047c-4740-8ea0-29ff276a73c7,https://jdih.kemenkeu.go.id/FullText/2008/80~PMK.03~2008Per.HTM,HTM
79/PMK.03/2008,Penilaian Kembali Aktiva Tetap Perusahaan untuk Tujuan Perpajakan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/aa24a6f7-8511-478c-84ee-2e17f81f7493,https://jdih.kemenkeu.go.id/FullText/2008/79~PMK.03~2008Per.HTM,HTM
78/pmk.04/2008,Petunjuk Pelaksanaan Pemberlakuan Ketentuan Pengenaan Sanksi Administrasi Berupa Denda Kepabeanan Berdasarkan Peraturan Pemerintah Nomor 28 Tahun 2008 tentang Pengenaan Sanksi Administrasi Berupa Denda di Bidang Kepabeanan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/56639afa-fa33-42e4-b3e5-89337d43a925,https://jdih.kemenkeu.go.id/FullText/2008/78~pmk.04~2008Per.HTM,HTM
77/PMK.01/2008,Bantuan Hukum Dilingkingan Departemen Keuangan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/4f81f893-985d-4a83-b6e4-d53b34f83943,https://jdih.kemenkeu.go.id/FullText/2008/77~PMK.01~2008Per.HTM,HTM
76/PMK.05/2008,Pedoman Akuntansi dan Pelaporan Keuangan Badan Layanan Umum,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ba03da28-f388-4eaa-b020-623ccf55433b,https://jdih.kemenkeu.go.id/FullText/2008/76~PMK.05~2008Per.HTM,HTM
75/PMK.01/2008,Pengangkatan dalam Jabatan Struktural Melalui Pencalonan Terbuka di Lingkungan Departemen Keuangan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/4d5531fd-1c86-4186-bab5-e9fb76047d93,https://jdih.kemenkeu.go.id/FullText/2008/75~PMK.01~2008Per.HTM,HTM
74/PMK.02/2008,"Tata Cara Penyediaan Anggaran, Penghitungan, Pembayaran dan Pertanggungjawaban Subsidi Pupuk",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/c850fb56-7abe-4449-ac79-54e96a3fd5c7,https://jdih.kemenkeu.go.id/FullText/2008/74~PMK.02~2008Per.HTM,HTM
73/PMK.05/2008,Tata Cara Penatausahaan dan Penyusunan Laporan Pertanggungjawaban Bendahara Kementerian/Lembaga/Kantor/Satuan Kerja,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a5ef777b-72ab-44fc-911c-0c0bca4b63df,https://jdih.kemenkeu.go.id/FullText/2008/73~PMK.05~2008Per.HTM,HTM
72/PMK.011/2008,Perubahan Kesembilan atas Peraturan Menteri Keuangan Nomor 92/PMK.02/2005 tentang Penetapan Jenis Barang Ekspor Tertentu dan Besaran Tarif Pungutan Ekspor,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/2e56df01-14c9-4ca2-ae0e-689c9c1ea66b,https://jdih.kemenkeu.go.id/FullText/2008/72~PMK.011~2008Per.HTM,HTM
71/PMK.02/2008,Pengembalian Nilai Tunai Iuran Pensiun Pegawai Negeri Sipil yang Diberhentikan Tanpa Hak Pensiun,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d8532fa9-090b-44f1-ae09-1bf97be6fb07,https://jdih.kemenkeu.go.id/FullText/2008/71~PMK.02~2008Per.HTM,HTM
70/PMK.011/2008,Penetapan Tarif Bea Masuk atas Barang Impor Produk-Produk Tertentu,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/77ef5c6e-22ff-4cab-bc34-c255bf6f3f84,https://jdih.kemenkeu.go.id/FullText/2008/70~PMK.011~2008Per.HTM,HTM
69/PMK.02/2008,Penyusunan Standar Biaya Khusus,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/3dc8899c-8307-4ea1-af37-dd39de0abb8a,https://jdih.kemenkeu.go.id/FullText/2008/69~PMK.02~2008Per.HTM,HTM
68/PMK.01/2008,Perubahan atas Keputusan Menteri Keuangan Nomor 98/KMK.01/2006 tentang Account Representative pada Kantor Pelayanan Pajak yang Telah Mengimplementasikan Organisasi Modern,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d4b98ed3-1b84-4c71-ad40-f2fef5137ea5,https://jdih.kemenkeu.go.id/FullText/2008/68~PMK.01~2008Per.HTM,HTM
67/PMK.01/2008,Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 132/PMK.01/2006 tentang Organisasi dan Tata Kerja Instansi Vertikal Direktorat Jenderal Pajak,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/27df69c2-c69f-4821-a8b7-89bb7576d16d,https://jdih.kemenkeu.go.id/FullText/2008/67~PMK.01~2008Per.HTM,HTM
66/PMK.03/2008,"Tata Cara Penyampaian atau Pembetulan Surat Pemberitahuan, dan Persyaratan Wajib Pajak yang Dapat Diberikan Penghapusan Sanksi Administrasi dalam Rangka Penerapan Pasal 37A Undang-Undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan Sebagaimana Telah Beberapa Kali Diubah Terakhir dengan Undang-Undang Nomor 28 Tahun 2007",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d82c8009-df8a-41f3-9688-02c81b786194,https://jdih.kemenkeu.go.id/FullText/2008/66~PMK.03~2008Per.HTM,HTM
65/PMK.02/2008,"Tata Cara Perhitungan, Penyediaan, Pencairan dan Pertanggungjawaban Dana Apbn yang Kegiatannya Dilaksanakan oleh Pt Taspen (Persero)",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/7be7d64c-6012-4312-b812-97085395aa19,https://jdih.kemenkeu.go.id/FullText/2008/65~PMK.02~2008Per.HTM,HTM
64/PMK.02/2008,Standar Biaya Umum Tahun Anggaran 2009,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/8b7b5ced-03c9-4438-aa50-5de4e46694e0,https://jdih.kemenkeu.go.id/FullText/2008/64~PMK.02~2008Per.HTM,HTM
63/PMK.03/2008,Tata Cara Pemotongan Pajak Penghasilan atas Diskonto Surat Perbendaharaan Negara,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f9a0f23c-9f2a-4b67-b92f-f4cdb09c12b5,https://jdih.kemenkeu.go.id/FullText/2008/63~PMK.03~2008Per.HTM,HTM
62/PMK.06/2008,Tata Cara Pelaksanaan Pengelolaan Barang Milik Negara pada Badan Rehabilitasi dan Rekonstruksi Wilayah dan Kehidupan Masyarakat Provinsi Nanggroe Aceh Darussalam dan Kepulauan Nias Provinsi Sumatera Utara,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/33bec0ab-2fda-4f8d-977b-125e27cb6e21,https://jdih.kemenkeu.go.id/FullText/2008/62~PMK.06~2008Per.HTM,HTM
61/PMK.06/2008,Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 40/PMK.07/2006 tentang Petunjuk Pelaksanaan Lelang,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/69c5c1a0-9167-406f-95e5-e3482c462e85,https://jdih.kemenkeu.go.id/FullText/2008/61~pmk.06~2008Per.HTM,HTM
60/PMK.07/2008,Dana Alokasi Cukai Hasil Tembakau Tahun Anggaran 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ab352aa3-9ac8-40b6-9fe4-8abe667f13ff,https://jdih.kemenkeu.go.id/FullText/2008/60~PMK.07~2008Per.HTM,HTM
59/PMK.02/2008,Penyediaan Dana Program Penyesuaian Pensiun Eks Pegawai Negerai Sipil Departemen Perhubungan pada Pt Kereta Api Indonesia (Persero),https://jdih.kemenkeu.go.id//in/dokumen/peraturan/84381b46-2ebd-4781-a462-5d009548eb73,https://jdih.kemenkeu.go.id/FullText/2008/59~PMK.02~2008Per.HTM,HTM
58/PMK.02/2008,Biaya Panitia Pengadaan Tanah Bagi Pelaksanaan Pembangunan untuk Kepentingan Umum,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/337d8890-cf43-4110-8edc-2b1faf6e21e0,https://jdih.kemenkeu.go.id/FullText/2008/58~PMK.02~2008Per.HTM,HTM
57/PMK.07/2008,Penetapan Alokasi Dana Otonomi Kgusus Provinsi Papua dan Dana Tambahan Infrastruktur Provinsi Papua Tahun Anggaran 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f71b1a34-af34-40a9-81d8-b630b709e3fd,https://jdih.kemenkeu.go.id/FullText/2008/57~PMK.07~2008Per.HTM,HTM
56/PMK.07/2008,Penetapan Alokasi Dana Otonomi Khusus Provinsi Aceh Tahun Anggaran 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/e97e25ab-ff16-4fb5-bdee-55ea9b7f341d,https://jdih.kemenkeu.go.id/FullText/2008/56~PMK.07~2008Per.HTM,HTM
55/PMK.07/2008,Penetapan Alokasi Dana Sarana dan Prasarana Provinsi Papua Barat Tahun Anggaran 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/bf491034-2913-41f0-9133-8d0663b6d590,https://jdih.kemenkeu.go.id/FullText/2008/55~pmk.07~2008Per.HTM,HTM
54/PMK.09/2008,Komite Pengawas Perpajakan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/c452c72e-9c50-4656-9190-ed642a6646f8,https://jdih.kemenkeu.go.id/FullText/2008/54~PMK.09~2008Per.HTM,HTM
53/PMK.04/2008,"Perubahan atas Peraturan Menteri Keuangan Nomor 13/PMK.04/2006 tentang Penyelesaian Terhadap Barang yang Dinyatakan Tidak Sikuasai, Barang yang Dikuasai Negara, dan Barang yang Menjadi Milik Negara",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/0b78527b-2bb4-4754-a7f2-2e961eb8ea0e,https://jdih.kemenkeu.go.id/FullText/2008/53~PMK.04~2008Per.HTM,HTM
52/PMK.02/2008,"Tata Cara Penyediaan, Pelaksanaan Pencairan, dan Pertanggungjawaban Dana Iuran Asuransi Kesehatan dan Tunjangan Pemeliharaan Kesehatan Veteran Non Tunjangan Veteran Tahun Anggaran 2008",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/3480ea23-418b-442c-a5dd-066f90c82e05,https://jdih.kemenkeu.go.id/FullText/2008/52~PMK.02~2008Per.HTM,HTM
51/PMK.04/2008,"Tata Cara Penetapan Tarif, Nilai Pabean, dan Sanksi Administrasi, Serta Penetapan Direktur Jenderal Bea dan Cukai atau Pejabat Bea dan Cukai",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/2babe685-9a93-4b72-81f5-631a2ace1a5d,https://jdih.kemenkeu.go.id/FullText/2008/51~PMK.04~2008Per.HTM,HTM
50/PMK.08/2008,Lelang Surat Utang Negara di Pasar Perdana,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f064fbfd-1bba-422b-95c9-e8f0bac0fa42,https://jdih.kemenkeu.go.id/FullText/2008/50~PMK.08~2008Per.HTM,HTM
,,,,
48/PMK.05/2008,Dana Operasional Presiden dan Wakil Presiden,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/eda77310-3801-4533-87cf-077ef2315f1d,https://jdih.kemenkeu.go.id/FullText/2008/48~PMK.05~2008Per.HTM,HTM
47/PMK.01/2008,Assessment Center Departemen Keuangan.,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/906ff572-d5e7-42e9-ab66-60752ac631f3,https://jdih.kemenkeu.go.id/FullText/2008/47~PMK.01~2008Per.HTM,HTM
46/PMK.02/2008,Tata Cara Perubahan Rincian Anggaran Belanja Pemerintah Pusat dan Perubahan Daftar Isian Pelaksanaan Anggaran Tahun 2008,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/dac57b7a-9bdb-44b3-bf1f-25f23591a91c,https://jdih.kemenkeu.go.id/FullText/2008/46~PMK.02~2008Per.HTM,HTM
