nama_file,nomor_peraturan,judul,tahun,nomor,konsideran,heading,definition_term,token_count,generated_topics
06~pmk.07~2012.json,PMK 6/PMK.07/2012,Pelaksanaan Dan Pertanggungjawaban Anggaran Transfer Ke Daerah,2012,6," a. bahwa berdasarkan Peraturan Menteri Keuangan Nomor 126/PMK.07/2010 tentang Pelaksanaan dan Pertanggungjawaban Anggaran Transfer ke Daerah, telah diatur tata cara pelaksanaan penyaluran dan pertanggungjawaban anggaran Transfer ke Daerah; b. bahwa untuk meningkatkan efisiensi pelaksanaan penyaluran dan pertanggungjawaban anggaran Transfer ke Daerah, perlu mengatur kembali tata cara pelaksanaan penyaluran dan pertanggungjawaban Anggaran Transfer ke Daerah; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Pelaksanaan dan Pertanggungjawaban Anggaran Transfer ke Daerah;","['Daftar Isian Pelaksanaan Anggaran', 'Surat Keputusan Penetapan Rincian Transfer ke Daerah, Surat Permintaan Pembayaran, Surat Perintah Membayar dan Surat Perintah Pencairan Dana', 'Konfirmasi Transfer', 'Dana Bagi Hasil Pajak', 'Dana Bagi Hasil Cukai Hasil Tembakau', 'Dana Bagi Hasil Sumber Daya Alam', 'Dana Alokasi Umum', 'Dana Alokasi Khusus', 'Dana Otonomi Khusus dan Penyesuaian', 'Pemotongan, Penundaan dan/atau Pembayaran Kembali Anggaran Transfer ke Daerah', 'Penyaluran Akhir Tahun Anggaran']",,201,Pelaksanaan anggaran; Pertanggungjawaban anggaran; Transfer ke daerah; Tata cara pelaksanaan; Efisiensi pelaksanaan; Penyaluran anggaran.
07~pmk.011~2010.json,PMK 07/PMK.011/2010,Bea Masuk ditanggung Pemerintah atas Impor Barang Dan Bahan untuk Memproduksi Barang Dan/Atau Jasa Guna Kepentingan Umum Dan Peningkatan Daya Saing Industri Sektor Tertentu untuk Tahun Anggaran 2010,2010,7," a. bahwa dalam rangka memenuhi penyediaan barang dan/atau jasa untuk kepentingan umum dan peningkatan daya saing industri tertentu di dalam negeri, perlu memberikan insentif fiskal berupa bea masuk ditanggung pemerintah kepada industri sektor tertentu untuk Tahun Anggaran 2010; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a dan dalam rangka melaksanakan ketentuan Pasal 3 ayat (3) huruf a Undang-Undang Nomor 47 Tahun 2009 tentang Anggaran Pendapatan dan Belanja Negara Tahun 2010, perlu menetapkan Peraturan Menteri Keuangan tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Untuk Memproduksi Barang Dan/Atau Jasa Guna Kepentingan Umum dan Peningkatan Daya Saing Industri Sektor Tertentu Untuk Tahun Anggaran 2010;",[],,246,Insentif fiskal; Penyediaan barang dan jasa; Peningkatan daya saing industri; Bea masuk; Impor barang dan bahan; Kepentingan umum; Industri sektor tertentu; Tahun anggaran 2010.
07~pmk.011~2012.json,PMK 07/PMK.011/2012,"Perubahan atas Peraturan Menteri Keuangan Nomor 85/Pmk.03/2011 Tentang Tata Cara Pemotongan, Penyetoran, Dan Pelaporan Pajak Penghasilan atas Bunga Obligasi",2012,7," a. bahwa dalam rangka lebih memberikan rasa keadilan, serta kemudahan administrasi bagi para pelaku transaksi obligasi di Indonesia, perlu melakukan penyesuaian terhadap ketentuan mengenai tata cara pemotongan, penyetoran, dan pelaporan Pajak Penghasilan atas bunga dan/atau diskonto obligasi sebagaimana diatur dalam Peraturan Menteri Keuangan Nomor 85/PMK.03/ 2011 tentang Tata Cara Pemotongan, Penyetoran, dan Pelaporan Pajak Penghasilan atas Bunga Obligasi; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a, dan untuk melaksanakan ketentuan Pasal 5 Peraturan Pemerintah Nomor 16 Tahun 2009 tentang Pajak Penghasilan atas Penghasilan Berupa Bunga Obligasi, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan atas Peraturan Menteri Keuangan Nomor 85/PMK.03/2011 tentang Tata Cara Pemotongan, Penyetoran, dan Pelaporan Pajak Penghasilan atas Bunga Obligasi;",[],,277,Penyesuaian ketentuan; Keadilan; Kemudahan administrasi; Pelaku transaksi obligasi; Pajak Penghasilan; Bunga obligasi; Diskonto obligasi; Perubahan peraturan; Penyetoran; Pelaporan.
08~pmk.05~2010.json,PMK 8/PMK.05/2010,Tata Cara Penyusunan Laporan Keuangan Konsolidasian Bendahara Umum Negara,2010,8," a. bahwa untuk melaksanakan ketentuan yang diatur dalam Pasal 70 Peraturan Menteri Keuangan Nomor 171/PMK.05/2007 tentang Sistem Akuntansi dan Pelaporan Keuangan Pemerintah Pusat, Menteri Keuangan selaku Bendahara Umum Negara menyusun Laporan Keuangan Bendahara Umum Negara; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Penyusunan Laporan Keuangan Konsolidasian Bendahara Umum Negara;","['Unit Akuntansi Pembantu Bendahara Umum Negara', 'Pelaporan Keuangan Unit Akuntansi Pembantu Bendahara Umum Negara Utang Pemerintah dan Hibah', 'Pelaporan Keuangan Unit Akuntansi Pembantu Bendahara Umum Negara Transfer ke Daerah', 'Pelaporan Keuangan Unit Akuntansi Pembantu Bendahara Umum Negara Investasi Pemerintah', 'Pernyataan Telah Di- _review_']",,154,Penyusunan laporan keuangan; Sistem akuntansi; Pelaporan keuangan; Peraturan Menteri Keuangan; Bendahara Umum Negara; Laporan Keuangan Konsolidasian.
08~pmk.07~2011.json,PMK 08/PMK.07/2011,"Alokasi Kurang Bayar Dana Bagi Hasil Sumber Daya Alam Pertambangan Panas Bumi Tahun Anggaran 2006, Tahun Anggaran 2007, Dan Tahun Anggaran 2008 yang dialokasikan Dalam Anggaran Pendapatan Dan Belanja Negara Tahun Anggaran 2011",2011,8," bahwa dalam rangka penetapan alokasi Kurang Bayar Dana Bagi Hasil Sumber Daya Alam Pertambangan Panas Bumi Tahun Anggaran 2006, Tahun Anggaran 2007, dan Tahun Anggaran 2008 untuk provinsi dan kabupaten/kota yang telah dialokasikan dalam Undang-Undang Nomor 10 Tahun 2010 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2011, perlu menetapkan Peraturan Menteri Keuangan tentang Alokasi Kurang Bayar Dana Bagi Hasil Sumber Daya Alam Pertambangan Panas Bumi Tahun Anggaran 2006, Tahun Anggaran 2007, dan Tahun Anggaran 2008 yang Dialokasikan dalam Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2011;",[],"['(1) Alokasi Kurang Bayar Dana Bagi Hasil Sumber Daya Alam Pertambangan Panas Bumi Tahun Anggaran 2006, Tahun Anggaran 2007, dan Tahun Anggaran 2008', '(2) Alokasi Kurang Bayar Dana Bagi Hasil Sumber Daya Alam Pertambangan Panas Bumi Tahun Anggaran 2006, Tahun Anggaran 2007, dan Tahun Anggaran 2008 sebagaimana dimaksud pada ayat (1)']",203,Alokasi Dana Bagi Hasil; Sumber Daya Alam; Pertambangan Panas Bumi; Tahun Anggaran; Peraturan Menteri Keuangan; Undang-Undang; Anggaran Pendapatan dan Belanja Negara.
08~pmk.07~2012.json,PMK 08/PMK.07/2012,Perkiraan Alokasi Dana Bagi Hasil Sumber Daya Alam Pertambangan Minyak Bumi Dan Gas Bumi Tahun Anggaran 2012,2012,8, bahwa untuk melaksanakan ketentuan Pasal 27 ayat (5) Peraturan Pemerintah Nomor 55 Tahun 2005 tentang Dana Perimbangan perlu menetapkan Peraturan Menteri Keuangan tentang Perkiraan Alokasi Dana Bagi Hasil Sumber Daya Alam Pertambangan Minyak Bumi dan Gas Bumi Tahun Anggaran 2012;,[],,96,Alokasi dana; Sumber daya alam; Pertambangan minyak bumi; Gas bumi; Dana perimbangan.
09~pmk.07~2012.json,PMK 09/PMK.07/2012,Perkiraan Alokasi Dana Bagi Hasil Sumber Daya Alam Pertambangan Minyak Bumi Dan Gas Bumi Dalam Rangka Otonomi Khusus di Provinsi Papua Barat Tahun Anggaran 2012,2012,9," bahwa untuk melaksanakan ketentuan Pasal 34 ayat (3) Undang-Undang Nomor 21 Tahun 2001 tentang Otonomi Khusus Bagi Provinsi Papua sebagaimana telah diubah dengan Undang-Undang Nomor 35 Tahun 2008 dan Pasal 27 ayat (5) Peraturan Pemerintah Nomor 55 Tahun 2005 tentang Dana Perimbangan, perlu menetapkan Peraturan Menteri Keuangan tentang Perkiraan Alokasi Dana Bagi Hasil Sumber Daya Alam Pertambangan Minyak Bumi dan Gas Bumi Dalam Rangka Otonomi Khusus di Provinsi Papua Barat Tahun Anggaran 2012;",[],,172,Alokasi dana; Sumber daya alam; Pertambangan; Minyak bumi; Gas bumi; Otonomi khusus; Provinsi Papua Barat; Tahun anggaran 2012.
100~pmk.02~2010.json,PMK 100/PMK.02/2010,Standar Biaya Tahun Anggaran 2011,2010,100," bahwa dalam rangka melaksanakan ketentuan Pasal 7 ayat (4) Peraturan Pemerintah Nomor 21 Tahun 2004 tentang Penyusunan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga, perlu menetapkan Peraturan Menteri Keuangan tentang Standar Biaya Tahun Anggaran 2011;",[],"['Standar Biaya', 'Standar Biaya yang Bersifat Umum,', 'Standar Biaya Umum,', 'Standar Biaya yang Bersifat Khusus,', 'Standar Biaya Khusus', 'Harga Satuan', 'Tarif', 'Indeks Biaya Masukan', 'Indeks Biaya Keluaran', 'Total Biaya Keluaran']",92,Penyusunan Rencana Kerja; Anggaran Kementerian Negara/Lembaga; Peraturan Menteri Keuangan; Standar Biaya; Tahun Anggaran 2011.
100~pmk.03~2011.json,PMK 100/PMK.03/2011,Tata Cara Penghitungan Dan Pembayaran Pajak Penghasilan atas Surplus Bank Indonesia,2011,100," bahwa untuk melaksanakan ketentuan Pasal 7 ayat (2) Peraturan Pemerintah Nomor 94 Tahun 2010 tentang Penghitungan Penghasilan Kena Pajak dan Pelunasan Pajak Penghasilan dalam Tahun Berjalan, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Penghitungan dan Pembayaran Pajak Penghasilan atas Surplus Bank Indonesia;",[],"['Undang-Undang Ketentuan Umum dan Tata Cara Perpajakan', 'Undang-Undang KUP', 'Undang-Undang Pajak Penghasilan', 'Undang- Undang PPh']",102,Penghitungan pajak; Pembayaran pajak; Surplus Bank Indonesia.
100~pmk.05~2014.json,PMK 100/PMK.05/2014,"Tarif Layanan Badan Layanan Umum Rumah Sakit Umum Pusat Dr. Mohammad Hoesin Palembang pada Kementerian Kesehatan No.734, 2014. Kemenkeu. Badan Layanan Umum. Rsup. Dr. Mohammad Hoesin Palembang. Tarif. Peraturan Menteri Keuangan Republik Indonesia Nomor 100/Pmk.05/2014 Tentang Tarif Layanan Badan Layanan Umum Rumah Sakit Umum Pusat Dr. Mohammad Hoesin Palembang pada Kementerian Kesehatan",2014,100," a. bahwa berdasarkan ketentuan Pasal 9 Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 74 Tahun 2012, tarif layanan instansi yang menerapkan Pengelolaan Keuangan Badan Layanan Umum ditetapkan oleh Menteri Keuangan atas usulan menteri/pimpinan lembaga; b. bahwa Rumah Sakit Umum Pusat Dr. Mohammad Hoesin Palembang pada Kementerian Kesehatan telah ditetapkan sebagai Instansi Pemerintah yang menerapkan Pola Pengelolaan Keuangan Badan Layanan Umum berdasarkan Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum; c. bahwa Menteri Kesehatan melalui Surat Nomor: KU/Menkes/326/VII/2013 tanggal 9 Juli 2013, telah menyampaikan usulan tarif layanan Badan Layanan Umum Rumah Sakit Umum Pusat Dr. Mohammad Hoesin Palembang pada Kementerian Kesehatan; d. bahwa usulan tarif layanan Badan Layanan Umum Rumah Sakit Umum Pusat Dr. Mohammad Hoesin Palembang pada Kementerian Kesehatan, telah dibahas dan dikaji oleh Tim Penilai; e. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, huruf c, dan huruf d, perlu menetapkan Peraturan Menteri Keuangan tentang Tarif Layanan Badan Layanan Umum Rumah Sakit Umum Pusat Dr. Mohammad Hoesin Palembang pada Kementerian Kesehatan;",[],['(1) Tarif layanan Badan Layanan Umum Rumah Sakit Umum Pusat Dr. Mohammad Hoesin Palembang pada Kementerian Kesehatan'],436,Pengelolaan Keuangan Badan Layanan Umum; Tarif Layanan; Rumah Sakit Umum Pusat; Instansi Pemerintah; Menteri Keuangan; Menteri Kesehatan; Tim Penilai.
100~pmk.05~2016.json,PMK 100/PMK.05/2016,Pedoman Umum Penyusunan Tarif Layanan Badan Layanan Umum,2016,100," bahwa untuk melaksanakan ketentuan Pasal 9 ayat (4) Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum, sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 74 Tahun 2012, perlu menetapkan Peraturan Menteri Keuangan tentang Pedoman Umum Penyusunan Tarif Layanan Badan Layanan Umum;",[],['Badan Layanan Umum'],112,Pedoman; Tarif; Layanan; Badan Layanan Umum.
100~pmk.05~2017.json,PMK 100/PMK.05/2017,Tarif Layanan Badan Layanan Umum Lembaga Pengelola Modal Usaha Kelautan Dan Perikanan pada Kementerian Kelautan Dan Perikanan,2017,100," a. bahwa sebagai pelaksanaan ketentuan Pasal 9 Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 74 Tahun 2012 tentang Perubahan atas Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum, tarif layanan instansi yang menerapkan pengelolaan keuangan badan layanan umum ditetapkan oleh Menteri Keuangan atas usulan menteri/pimpinan lembaga; b. bahwa Menteri Kelautan dan Perikanan melalui Surat Nomor B-763/MEN-KP/XII/2016 tanggal 14 Desember 2016 hal Usulan Tarif Layanan Badan Layanan Umum Lembaga Pengelola Modal Usaha Kelautan dan Perikanan pada Kementerian Kelautan dan Perikanan, telah menyampaikan usulan tarif layanan Badan Layanan Umum Lembaga Pengelola Modal Usaha Kelautan dan Perikanan pada Kementerian Kelautan dan Perikanan; c. bahwa usulan penetapan tarif layanan Badan Layanan Umum Lembaga Pengelola Modal Usaha Kelautan dan Perikanan pada Kementerian Kelautan dan Perikanan telah dibahas dan dikaji oleh Tim Penilai; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a sampai dengan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Tarif Layanan Badan Layanan Umum Lembaga Pengelola Modal Usaha Kelautan dan Perikanan pada Kementerian Kelautan dan Perikanan;",[],['Tarif layanan Badan Layanan Umum Lembaga Pengelola Modal Usaha Kelautan dan Perikanan pada Kementerian Kelautan dan Perikanan'],422,Tarif layanan; Pengelolaan keuangan; Usulan tarif; Badan layanan umum; Lembaga pengelola modal usaha; Kelautan dan perikanan; Kementerian kelautan dan perikanan; Penetapan tarif; Peraturan menteri keuangan.
101~pmk.011~2012.json,PMK 101/PMK.011/2012,"Bea Masuk ditanggung Pemerintah atas Impor Barang Dan Bahan Guna Pembuatan Resin Berupa _Alkyd Resin, Unsaturated_ _Polyester Resin, Amino Resin, Pigment Phthalate,_ _Solution Acrylic/Synthetic Latex, Plasticizer_ , untuk Tahun Anggaran 2012",2012,101," a. bahwa dalam rangka memenuhi penyediaan barang dan/atau jasa guna kepentingan umum dan meningkatkan daya saing industri pembuatan resin berupa _alkyd resin, unsaturated polyester resin,_ _amino_ _resin,_ _pigment_ _phthalate,_ _solution_ _acrylic/synthetic latex, plasticizer_ di dalam negeri, perlu memberikan insentif fiskal berupa Bea Masuk Ditanggung Pemerintah atas impor barang dan bahan oleh industri pembuatan _resin_ berupa _alkyd_ _resin, unsaturated polyester resin, amino resin,_ _pigment phthalate, solution acrylic/synthetic latex,_ _plasticizer_ ; b. bahwa terhadap impor barang dan bahan untuk industri pembuatan resin berupa _alkyd resin,_ _unsaturated polyester resin, amino resin, pigment_ _phthalate, solution acrylic/synthetic latex, plasticizer_ telah memenuhi kriteria penilaian dan ketentuan barang dan bahan untuk dapat diberikan Bea Masuk Ditanggung Pemerintah, sesuai ketentuan Pasal 2 Peraturan Menteri Keuangan Nomor 23/PMK.011/2012 tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Untuk Memproduksi Barang Dan/Atau Jasa Guna Kepentingan Umum Dan Peningkatan Daya Saing Industri Sektor Tertentu Untuk Tahun Anggaran 2012; c. bahwa dalam rangka pemberian Bea Masuk Ditanggung Pemerintah atas impor barang dan bahan untuk industri pembuatan _resin_ berupa __ _alkyd resin, unsaturated polyester resin, amino resin,_ _pigment phthalate, solution acrylic/synthetic latex,_ _plasticizer_ sebagaimana dimaksud dalam huruf b, telah ditetapkan pagu anggaran untuk pemberian Bea Masuk Ditanggung Pemerintah Tahun Anggaran 2012; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, serta dalam rangka melaksanakan ketentuan Pasal 3 ayat (4) Peraturan Menteri Keuangan Nomor 23/PMK.011/2012 tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Untuk Memproduksi Barang Dan/Atau Jasa Guna Kepentingan Umum Dan Peningkatan Daya Saing lndustri Sektor Tertentu Untuk Tahun Anggaran 2012, perlu menetapkan Peraturan Menteri Keuangan tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Guna Pembuatan Resin Berupa _Alkyd Resin, Unsaturated_ _Polyester Resin, Amino Resin, Pigment Phthalate,_ _Solution Acrylic/Synthetic Latex, Plasticizer_ Untuk Tahun Anggaran 2012;",[],"['Perusahaan', 'Barang dan Bahan Untuk Industri Pembuatan Resin Berupa _Alkyd_ _Resin, Unsaturated Polyester Resin, Amino Resin, Pigment Phthalate,_ _Solution Acrylic/Synthetic Latex, Plasticizer_', 'Barang dan Bahan']",704,Insentif fiskal; Industri pembuatan resin; Impor barang dan bahan; Ketentuan Bea Masuk Ditanggung Pemerintah; Pagu anggaran; Peraturan Menteri Keuangan.
101~pmk.01~2017.json,PMK 101/PMK.01/2017,Mekanisme Registrasi Dan Verifikasi Penyedia Barang/Jasa pada Pusat Layanan Pengadaan Secara Elektronik di Lingkungan Kementerian Keuangan,2017,101," a. bahwa untuk meningkatkan efektivitas, efisiensi, dan akuntabilitas pengadaan barang/jasa pemerintah secara elektronik di lingkungan Kementerian Keuangan, telah ditetapkan Peraturan Menteri Keuangan Nomor 139/PMK.01/2012 tentang Mekanisme Registrasi, Verifikasi dan Penilaian Kinerja Barang/Jasa pada Pusat Layanan Pengadaan Secara Elektronik Kementerian Keuangan sebagaimana telah diubah dengan Peraturan Menteri Keuangan Nomor 108/PMK.01/2014 tentang Perubahan atas Peraturan Menteri Keuangan Nomor 139/PMK.01/2012 tentang Mekanisme Registrasi, Verifikasi, dan Penilaian Kinerja Barang/Jasa pada Pusat Layanan Pengadaan Secara Elektronik Kementerian Keuangan; b. bahwa untuk menyempurnakan mekanisme registrasi dan verifikasi penyedia barang/jasa pemerintah secara elektronik di lingkungan Kementerian Keuangan, perlu mengatur kembali ketentuan mengenai mekanisme registrasi dan verifikasi penyedia barang/jasa pada Pusat Layanan Pengadaan Secara Elektronik di lingkungan Kementerian Keuangan; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Mekanisme Registrasi dan Verifikasi Penyedia Barang/Jasa pada Pusat Layanan Pengadaan Secara Elektronik di Lingkungan Kementerian Keuangan;","['Registrasi pada Pusat LPSE Kementerian Keuangan', 'Registrasi Dalam Jaringan ( _Online_ ) __', 'Registrasi Luar Jaringan ( _Offline_ ) __']","['Pusat Layanan Pengadaan Secara Elektronik Di Lingkungan Kementerian Keuangan', 'Pusat LPSE Kementerian Keuangan', 'Pengadaan Secara Elektronik ( _E-Procurement_ )', 'Penyedia Barang/Jasa', 'Registrasi', 'Verifikasi', '_User ID_', 'Kata Sandi __ ( _Password_ ) __', '_Administrator_', '_Admin_ ,']",389,Mekanisme Registrasi; Verifikasi Penyedia Barang/Jasa; Pengadaan Secara Elektronik; Efektivitas Pengadaan; Efisiensi Pengadaan; Akuntabilitas Pengadaan; Peraturan Menteri Keuangan; Penilaian Kinerja Barang/Jasa.
101~pmk.02~2011.json,PMK 101/PMK.02/2011,Klasifikasi Anggaran,2011,101," bahwa dalam rangka melaksanakan ketentuan Pasal 5 ayat (5) Peraturan Pemerintah Nomor 90 Tahun 2010 Tentang Penyusunan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga, perlu menetapkan Peraturan Menteri Keuangan tentang Klasifikasi Anggaran;",[],"['Klasifikasi Anggaran', 'Klasifikasi Organisasi', 'Klasifikasi Fungsi', 'Klasifikasi Jenis Belanja']",87,Klasifikasi anggaran; Penyusunan rencana kerja; Anggaran Kementerian Negara/Lembaga; Peraturan Menteri Keuangan.
101~pmk.05~2010.json,PMK 101/PMK.05/2010,"Tata Cara Pembayaran Tunjangan Profesi Guru Dan Dosen, Tunjangan Khusus Guru Dan Dosen, Serta Tunjangan Kehormatan Profesor",2010,101," bahwa untuk melaksanakan ketentuan Pasal 21 Peraturan Pemerintah Nomor 41 Tahun 2009 tentang Tunjangan Profesi Guru dan Dosen, Tunjangan Khusus Guru dan Dosen, serta Tunjangan Kehormatan Profesor, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Pembayaran Tunjangan Profesi Guru dan Dosen, Tunjangan Khusus Guru dan Dosen, serta Tunjangan Kehormatan Profesor;",[],"['Guru', 'Dosen', 'Profesor', 'Tunjangan Profesi', 'Tunjangan Khusus', 'Daerah Khusus', 'Tunjangan Kehormatan', 'Daftar Isian Pelaksanaan Anggaran,', 'DIPA,', 'Kantor Pelayanan Perbendaharaan Negara,', 'Surat Permintaan Pembayaran Belanja Pegawai,', 'SPP Belanja Pegawai,', 'Surat Perintah Membayar Langsung,', 'SPM-LS,', 'Surat Perintah Pencairan Dana,', 'SP2D,', 'Petugas Pengelolaan Administrasi Belanja Pegawai,', 'Daftar Pembayaran Perhitungan', 'Surat Pernyataan Tanggung Jawab Mutlak,', 'Surat Setoran Pajak,', 'Arsip Data Komputer,']",117,Tata Cara Pembayaran; Tunjangan Profesi; Guru dan Dosen; Tunjangan Khusus; Tunjangan Kehormatan; Profesor.
101~pmk.07~2013.json,PMK 101/PMK.07/20130,"Perubahan atas Peraturan Menteri Keuangan Nomor 41/Pmk.07/2013 Tentang Pedoman Umum Dan Alokasi Tunjangan Profesi Guru Pegawai Negeri Sipil Daerah Kepada Daerah Provinsi, Kabupaten, Dan Kota Tahun Anggaran 2013 No.908, 2013 Kementerian Keuangan. Tunjangan Profesi Guru. Pns Daerah. Alokasi. Pedoman. Perubahan. Peraturan Menteri Keuangan Republik Indonesia Nomor 101/Pmk.07/20130 Tentang Perubahan atas Peraturan Menteri Keuangan Nomor 41/Pmk.07/2013 Tentang Pedoman Umum Dan Alokasi Tunjangan Profesi Guru Pegawai Negeri Sipil Daerah Kepada Daerah Provinsi, Kabupaten, Dan Kota Tahun Anggaran 2013",2013,101," a. bahwa untuk melaksanakan ketentuan Pasal 15 ayat (11) Undang-Undang Nomor 19 Tahun 2012 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2013, telah ditetapkan Peraturan Menteri Keuangan Nomor 41/PMK.07/2013 tentang Pedoman Umum Dan Alokasi Tunjangan Profesi Guru Pegawai Negeri Sipil Daerah Kepada Daerah Provinsi, Kabupaten, Dan Kota Tahun Anggaran 2013; b. bahwa sehubungan dengan adanya perubahan alokasi dan rencana penyaluran alokasi Tunjangan Profesi Guru Pegawai Negeri Sipil Daerah, perlu dilakukan perubahan atas Peraturan Menteri Keuangan Nomor 41/PMK.07/2013 tentang Pedoman Umum Dan Alokasi Tunjangan Profesi Guru Pegawai Negeri Sipil Daerah Kepada Daerah Provinsi, Kabupaten, Dan Kota Tahun Anggaran 2013; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan atas Peraturan Menteri Keuangan Nomor 41/PMK.07/2013 tentang Pedoman Umum Dan Alokasi Tunjangan Profesi Guru Pegawai Negeri Sipil Daerah Kepada Daerah Provinsi, Kabupaten, Dan Kota Tahun Anggaran 2013;",[],,362,Perubahan; Alokasi; Tunjangan Profesi Guru; Pedoman Umum; Pegawai Negeri Sipil Daerah; Daerah Provinsi; Kabupaten; Kota; Tahun Anggaran 2013; Undang-Undang Nomor 19 Tahun 2012; Anggaran Pendapatan dan Belanja Negara; Peraturan Menteri Keuangan; Penyaluran; Rencana; Pertimbangan.
102~pmk.011~2012.json,PMK 102/PMK.011/2012,Bea Masuk ditanggung Pemerintah atas Impor Barang Dan Bahan Guna Pembuatan Pupuk untuk Tahun Anggaran 2012,2012,102," a. bahwa dalam rangka memenuhi penyediaan barang dan/atau jasa guna kepentingan umum dan meningkatkan daya saing industri pembuatan pupuk di dalam negeri, perlu memberikan insentif fiskal berupa Bea Masuk Ditanggung Pemerintah atas impor barang dan bahan oleh industri pembuatan pupuk; b. bahwa terhadap impor barang dan bahan untuk industri pembuatan pupuk telah memenuhi kriteria penilaian dan ketentuan barang dan bahan untuk dapat diberikan Bea Masuk Ditanggung Pemerintah, sesuai ketentuan Pasal 2 Peraturan Menteri Keuangan Nomor 23/PMK.011/2012 tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Untuk Memproduksi Barang Dan/Atau Jasa Guna Kepentingan Umum Dan Peningkatan Daya Saing Industri Sektor Tertentu Untuk Tahun Anggaran 2012; c. bahwa dalam rangka pemberian Bea Masuk Ditanggung Pemerintah atas impor barang dan bahan untuk industri pembuatan pupuk sebagaimana dimaksud dalam huruf b, telah ditetapkan pagu anggaran untuk pemberian Bea Masuk Ditanggung Pemerintah Tahun Anggaran 2012; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, serta dalam rangka melaksanakan ketentuan Pasal 3 ayat (4) Peraturan Menteri Keuangan Nomor 23/PMK.011/2012 tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Untuk Memproduksi Barang Dan/Atau Jasa Guna Kepentingan Umum Dan Peningkatan Daya Saing lndustri Sektor Tertentu Untuk Tahun Anggaran 2012, perlu menetapkan Peraturan Menteri Keuangan tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Guna Pembuatan Pupuk Untuk Tahun Anggaran 2012;",[],"['Perusahaan', 'Barang dan Bahan Untuk Industri Pembuatan Pupuk', 'Barang dan Bahan']",513,Insentif fiskal; Industri pembuatan pupuk; Impor barang dan bahan; Kriteria penilaian; Ketentuan barang dan bahan; Pagu anggaran; Pemberian Bea Masuk Ditanggung Pemerintah; Tahun Anggaran 2012; Peraturan Menteri Keuangan.
