nama_file,nomor_peraturan,judul,tahun,nomor,konsideran,heading,definition_term,token_count,generated_topics
119~pmk.02~2009.json,PMK 119/PMK.02/2009,"Petunjuk Penyusunan Dan Penelaahan Rencana Kerja Dan Anggaran Kementerian Negara/Lembaga Dan Penyusunan, Penelaahan, Pengesahan Dan Pelaksanaan Daftar Isian Pelaksanaan Anggaran Tahun Anggaran 2010",2009,119," a. bahwa dalam rangka penyusunan dan pelaksanaan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2010, Kementerian Negara/Lembaga berkewajiban menyusun Rencana Kerja dan Anggaran Kementerian Negara/Lembaga (RKA-KL) dan Daftar Isian Pelaksanaan Anggaran (DIPA); b. bahwa agar penyusunan dan pelaksanaan Anggaran Kementerian Negara/Lembaga dapat dilakukan secara tertib, taat pada ketentuan peraturan perundang-undangan, efisien, ekonomis, efektif, transparan, dan bertanggung jawab dengan memperhatikan rasa keadilan dan kepatutan, maka perlu adanya pengaturan mengenai petunjuk penyusunan dan penelaahan RKA-KL dan DIPA Tahun Anggaran 2010; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Petunjuk Penyusunan dan Penelaahan Rencana Kerja Anggaran Kementerian Negara/Lembaga dan Penyusunan, Penelaahan, Pengesahan dan Pelaksanaan Daftar Isian Pelaksanaan Anggaran Tahun Anggaran 2010;",[],,322,Penyusunan RKA-KL; Pelaksanaan Anggaran; Ketentuan peraturan perundang-undangan; Efisiensi anggaran; Transparansi anggaran; Pertanggungjawaban anggaran; Keadilan anggaran.
119~pmk.08~2011.json,PMK 119/PMK.08/2011,Penerbitan Dan Penjualan Surat Berharga Syariah Negara Dalam Valuta Asing di Pasar Perdana Internasional,2011,119," a. bahwa penjualan Surat Berharga Syariah Negara dalam valuta asing di pasar perdana internasional dapat dilakukan dengan cara _bookbuilding_ dan penempatan langsung ( _private placement_ ) melalui Panel atau Agen Penjual yang ditunjuk berdasarkan proses seleksi; b. bahwa Peraturan Menteri Keuangan Nomor 152/PMK.08/2008 tentang Penerbitan Surat Berharga Syariah Negara Dalam Valuta Asing Di Pasar Perdana Internasional sebagaimana telah diubah dengan Peraturan Menteri Keuangan Nomor 129/PMK.08/2009, belum mengakomodasi ketentuan sebagaimana dimaksud dalam huruf a; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf b dan merujuk pada ketentuan Pasal 18 dan Pasal 24 Undang-Undang Nomor 19 Tahun 2008 tentang Surat Berharga Syariah Negara, perlu mengatur kembali penerbitan dan penjualan Surat Berharga Syariah Negara; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Penerbitan Dan Penjualan Surat Berharga Syariah Negara Dalam Valuta Asing Di Pasar Perdana Internasional;",[],"['Surat Berharga Syariah Negara,', 'Pihak', 'Pasar Perdana Internasional', 'Perusahaan Penerbit SBSN', '_Bookbuilding_', 'Penempatan Langsung _(Private Placement)_ ,', '_Private Placement_', 'Penerbitan Dengan Cara Program', 'Penerbitan Secara Tunggal ( _stand alone_ )', '_Investment Bank_', 'Agen Penjual', 'Panel Calon Agen Penjual SBSN di Pasar Perdana Internasional _,_', 'Panel', 'Konsultan Hukum', 'Menteri', 'Memorandum Informasi ( _Offering_ _Memorandum_ )', 'Pemesanan Pembelian', 'Penjatahan', 'Aset SBSN', 'Wali Amanat', 'Hari Kerja', 'Panitia Pengadaan']",336,Penerbitan; Penjualan; Surat Berharga Syariah Negara; Valuta Asing; Pasar Perdana Internasional; Bookbuilding; Private Placement; Panel; Agen Penjual; Proses Seleksi; Peraturan Menteri Keuangan; Nomor 152/PMK.08/2008; Nomor 129/PMK.08/2009; Ketentuan; Pasal 18; Pasal 24; Undang-Undang Nomor 19 Tahun 2008.
11~pmk.010~2011.json,PMK 11/PMK.010/2011,Kesehatan Keuangan Usaha Asuransi Dan Usaha Reasuransi dengan Prinsip Syariah,2011,11," a. bahwa penyelenggaraan usaha asuransi dan usaha reasuransi dengan prinsip syariah telah diatur dalam Peraturan Pemerintah Nomor 39 Tahun 2008 tentang Perubahan Kedua Atas Peraturan Pemerintah Nomor 73 Tahun 1992 tentang Penyelenggaraan Usaha Perasuransian sebagaimana telah beberapa kali diubah terakhir dengan Peraturan Pemerintah Nomor 81 Tahun 2008; b. bahwa dalam rangka menerapkan prinsip kehati-hatian serta menjaga keseimbangan antara kekayaan dan kewajiban dalam penyelenggaraan usaha asuransi dan usaha reasuransi dengan prinsip syariah sebagaimana dimaksud pada huruf a, perlu diatur ketentuan mengenai ukuran kesehatan keuangan bagi perusahaan asuransi dan perusahaan reasuransi yang menyelenggarakan seluruh atau sebagian usahanya berdasarkan prinsip syariah; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Kesehatan Keuangan Usaha Asuransi dan Usaha Reasuransi Dengan Prinsip Syariah;","['Tingkat Solvabilitas Dana _Tabarru’_', 'Kekayaan Yang Diperkenankan Dalam Bentuk Investasi', 'Kekayaan Yang Diperkenankan Dalam Bentuk Bukan Investasi', 'Status Kekayaan Yang Diperkenankan', 'Kewajiban', 'Reasuransi', 'Retensi Sendiri', 'Kekayaan Yang Tersedia Untuk _Qardh_', 'Solvabilitas Dana Perusahaan', 'Pembentukan Dana Jaminan', 'Penatausahaan Dana Jaminan', 'Perubahan Dana Jaminan', 'Penyusunan Laporan', 'Pengumuman Laporan', 'Penyampaian Laporan']","['Perusahaan', 'Peserta', 'Akad _Tabarru’_', 'Dana _Tabarru’_', 'Dana Investasi Peserta', 'Dana Perusahaan', 'Kontribusi Neto', 'Kekayaan Yang Diperkenankan', 'Tingkat Solvabilitas Dana _Tabarru’_', 'Bank', 'Afiliasi', 'Bank Kustodian', 'Surat Berharga Syariah Negara', 'Dana Jaminan', 'Qardh', 'Kekayaan Yang Tersedia Untuk Qardh', 'Menteri']",322,Penyelenggaraan usaha asuransi; Usaha reasuransi; Prinsip syariah; Peraturan Pemerintah Nomor 39 Tahun 2008; Peraturan Pemerintah Nomor 73 Tahun 1992; Penyelenggaraan usaha perasuransian; Prinsip kehati-hatian; Keseimbangan kekayaan dan kewajiban; Ukuran kesehatan keuangan; Perusahaan asuransi; Perusahaan reasuransi; Peraturan Menteri Keuangan.
11~pmk.011~2014.json,PMK 11/PMK.011/2014,"Bea Masuk ditanggung Pemerintah atas Impor Barang Dan Bahan untuk Memproduksi Barang Dan/Atau Jasa Guna Kepentingan Umum Dan Peningkatan Daya Saing Industri Sektor Tertentu untuk Tahun Anggaran 2014 No.80, 2014 Kemenkeu. Impor. Kepentingan Umum. Daya Saing. Industri Tertentu. Bea Masuk. Peraturan Menteri Keuangan Republik Indonesia Nomor 11/Pmk.011/2014 Tentang Bea Masuk ditanggung Pemerintah atas Impor Barang Dan Bahan untuk Memproduksi Barang Dan/Atau Jasa Guna Kepentingan Umum Dan Peningkatan Daya Saing Industri Sektor Tertentu untuk Tahun Anggaran 2014",2014,11," a. bahwa dalam rangka memenuhi penyediaan barang dan/atau jasa untuk kepentingan umum, dikonsumsi oleh masyarakat luas, dan/atau melindungi kepentingan konsumen, peningkatan daya saing industri tertentu di dalam negeri, meningkatkan penyerapan tenaga kerja, dan meningkatkan pendapatan negara, perlu memberikan insentif fiskal berupa bea masuk ditanggung pemerintah kepada industri sektor tertentu untuk Tahun Anggaran 2014; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a dan dalam rangka melaksanakan ketentuan Pasal 14 ayat (12) Undang- Undang Nomor 23 Tahun 2013 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2014, perlu menetapkan Peraturan Menteri Keuangan tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Untuk Memproduksi Barang Dan/Atau Jasa Guna Kepentingan Umum Dan Peningkatan Daya Saing Industri Sektor Tertentu Untuk Tahun Anggaran 2014;",[],"['Bea Masuk Ditanggung Pemerintah', 'BM DTP', 'Industri Sektor Tertentu', 'Pembina Sektor Industri', 'Barang dan Bahan', 'Kuasa Pengguna Anggaran Belanja Subsidi Bea Masuk Ditanggung Pemerintah', 'KPA BM DTP', 'Kuasa Bendahara Umum Negara', 'Kuasa BUN']",292,Penyediaan barang dan jasa; Kepentingan umum; Masyarakat luas; Perlindungan konsumen; Peningkatan daya saing industri; Penyerapan tenaga kerja; Pendapatan negara; Insentif fiskal; Industri sektor tertentu; Tahun anggaran 2014; Ketentuan Pasal 14 ayat (12); Undang-Undang Nomor 23 Tahun 2013; Anggaran Pendapatan dan Belanja Negara; Peraturan Menteri Keuangan.
11~pmk.02~2018.json,PMK 11/PMK.02/2018,Tata Cara Revisi Anggaran Tahun Anggaran 2018,2018,11," bahwa untuk melaksanakan ketentuan Pasal 15 ayat (5) Peraturan Pemerintah Nomor 90 Tahun 2010 tentang Penyusunan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga, Pasal 38 dan Pasal 39 Peraturan Pemerintah Nomor 45 Tahun 2013 tentang Tata Cara Pelaksanaan Anggaran Pendapatan dan Belanja Negara, Pasal 31 ayat (3) Peraturan Pemerintah Nomor 17 Tahun 2017 tentang Sinkronisasi Proses Perencanaan dan Penganggaran Pembangunan Nasional, dan Pasal 8 ayat (2) dan Pasal 9 ayat (2) Peraturan Presiden Nomor 107 Tahun 2017 tentang Rincian Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2018, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Revisi Anggaran Tahun Anggaran 2018;",[],"['Anggaran Pendapatan dan Belanja Negara', 'Revisi Anggaran', 'Kementerian Negara', 'Kementerian', 'Lembaga', 'Bagian Anggaran Bendahara Umum Negara', 'Pengguna Anggaran', 'Pembantu Pengguna Anggaran Bendahara Umum Negara', 'Kuasa Pengguna Anggaran', 'Kuasa Pengguna Anggaran Bendahara Umum Negara', 'Daftar Isian Pelaksanaan Anggaran', 'DIPA', 'DIPA Petikan', 'Pagu Anggaran', 'Rencana Kerja dan Anggaran Kementerian/Lembaga', 'Rencana Kerja dan Anggaran Bendahara Umum Negara', 'Satuan Kerja', 'Satker', 'Penelaahan Revisi Anggaran', 'Kesesuaian', 'Daftar Hasil Penelaahan Rencana Kerja dan Anggaran Kementerian/Lembaga', 'Daftar Hasil Penelaahan Rencana Dana Pengeluaran Bendahara Umum Negara', 'Rumusan Kinerja', 'Program', 'Prioritas Pembangunan', 'Prioritas Nasional', 'Program Prioritas', 'Kegiatan', 'Kegiatan Prioritas', 'Kebijakan Prioritas Pemerintah Yang Telah Ditetapkan', 'Proyek Prioritas', 'Proyek Prioritas Nasional', 'Belanja Operasional', 'Pemberian Pinjaman', 'Perubahan Anggaran Belanja yang Bersumber dari Penerimaan Negara Bukan Pajak', 'Lanjutan Pinjaman/Hibah Luar Negeri atau Pinjaman/Hibah Dalam Negeri', 'Percepatan Penarikan Pinjaman/Hibah Luar Negeri atau Pinjaman/Hibah Dalam Negeri', '_Ineligible Expenditure_', 'Subsidi Energi', 'Transfer ke Daerah', 'Dana Desa', 'Penyertaan Modal Negara', 'Sekretaris Jenderal/Sekretaris Utama/Sekretaris/Pejabat Eselon I Kementerian/Lembaga', 'Aparat Pengawasan Intern Pemerintah Kementerian Negara/Lembaga', 'Surat Berharga Syariah Negara', 'Sistem Aplikasi']",243,Prosedur; Penyusunan; Pelaksanaan; Sinkronisasi; Rincian; Revisi; Anggaran.
11~pmk.05~2012.json,PMK 11/PMK.05/2012,Tarif Layanan Badan Layanan Umum Universitas Islam Negeri Sunan Gunung Djati Bandung pada Kementerian Agama,2012,11," a. bahwa berdasarkan ketentuan Pasal 9 Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum, tarif layanan instansi yang menerapkan Pengelolaan Keuangan Badan Layanan Umum ditetapkan oleh Menteri Keuangan atas usulan menteri/pimpinan lembaga; b. bahwa Universitas Islam Negeri Sunan Gunung Djati Bandung pada Kementerian Agama telah ditetapkan sebagai Instansi Pemerintah yang menerapkan Pengelolaan Keuangan Badan Layanan Umum berdasarkan Keputusan Menteri Keuangan Nomor 251/KMK.05/2008; c. bahwa Menteri Agama melalui Surat Nomor: SJ/B.III/KU.01/999/2009 tanggal 26 Juni 2009 dan Nomor: SJ/B.III/I/KU.01.1/87/2010 tanggal 15 Januari 2010, telah mengajukan usulan tarif layanan Badan Layanan Umum Universitas Islam Negeri Sunan Gunung Djati Bandung pada Kementerian Agama; d. bahwa usulan tarif layanan Badan Layanan Umum Universitas Islam Negeri Sunan Gunung Djati Bandung pada Kementerian Agama, telah dibahas dan dikaji oleh Tim Penilai; e. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, huruf c, dan huruf d, perlu menetapkan Peraturan Menteri Keuangan tentang Tarif Layanan Badan Layanan Umum Universitas Islam Negeri Sunan Gunung Djati Bandung pada Kementerian Agama;",[],['Tarif layanan Badan Layanan Umum Universitas Islam Negeri Sunan Gunung Djati Bandung pada Kementerian Agama'],408,Tarif layanan; Pengelolaan Keuangan Badan Layanan Umum; Instansi Pemerintah; Universitas Islam Negeri Sunan Gunung Djati Bandung; Keputusan Menteri Keuangan; Menteri Agama; Usulan tarif layanan; Tim Penilai; Peraturan Menteri Keuangan.
11~pmk.07~2017.json,PMK 11 /PMK.07/2016,Perubahan Ketiga atas Peraturan Menteri Keuangan Nomor 115/Pmk.07/2013 Tentang Tata Cara Pemungutan Dan Penyetoran Pajak Rokok,2016,11," a. bahwa pengaturan mengenai tata cara pemungutan dan penyetoran pajak rokok telah ditetapkan dalam Peraturan Menteri Keuangan Nomor 115/PMK.07/2013 tentang Tata Cara Pemungutan dan Penyetoran Pajak Rokok sebagaimana telah beberapa kali diubah terakhir dengan Peraturan Menteri Keuangan Nomor 41/PMK.07/2016 tentang Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 115/PMK.07/2013 tentang Tata Cara Pemungutan dan Penyetoran Pajak Rokok; b. bahwa dengan adanya perubahan nomenklatur jabatan sebagai akibat adanya perubahan organisasi di lingkungan Direktorat Jenderal Perimbangan Keuangan sebagaimana ditetapkan dalam Peraturan Menteri Keuangan Nomor 234/PMK.01/2015 tentang Organisasi dan Tata Kerja Kementerian Keuangan, perlu melakukan perubahan Kuasa Pengguna Anggaran atas penerimaan dan penyetoran Pajak Rokok; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan Ketiga atas Peraturan Menteri Keuangan Nomor 115/PMK.07/2013 tentang Tata Cara Pemungutan dan Penyetoran Pajak Rokok;",[],,352,Perubahan nomenklatur; Organisasi dan Tata Kerja; Penerimaan dan Penyetoran Pajak Rokok; Perubahan Ketiga atas Peraturan Menteri Keuangan; Tata Cara Pemungutan dan Penyetoran Pajak Rokok.
120~pmk.08~2016.json,PMK 120/PMK.08/2016,"Tata Cara Pemantauan, Evaluasi Dan Pelaporan Pembiayaan Proyek/Kegiatan Melalui Penerbitan Surat Berharga Syariah Negara",2016,120," a. bahwa untuk melaksanakan ketentuan Pasal 21 Peraturan Pemerintah Nomor 56 Tahun 2011 tentang Pembiayaan Proyek Melalui Penerbitan Surat Berharga Syariah Negara, Menteri Keuangan telah menetapkan Peraturan Menteri Keuangan Nomor 44/PMK.08/2014 tentang Tata Cara Pemantauan, Evaluasi dan Pelaporan Pembiayaan Proyek/Kegiatan melalui Penerbitan Surat Berharga Syariah Negara; b. bahwa berdasarkan hasil evaluasi atas pelaksanaan Peraturan Menteri Keuangan Nomor 44/PMK.08/2014 tentang Tata Cara Pemantauan, Evaluasi dan Pelaporan Pembiayaan Proyek/Kegiatan melalui Penerbitan Surat Berharga Syariah Negara sebagaimana dimaksud dalam huruf a, dan dalam rangka mendukung pelaksanaan monitoring dan evaluasi pelaksanaan pembiayaan Proyek/Kegiatan melalui penerbitan Surat Berharga Syariah Negara, perlu melakukan pengaturan kembali tata cara pemantauan, evaluasi dan pelaporan pembiayaan Proyek/Kegiatan melalui penerbitan Surat Berharga Syariah Negara; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Pemantauan, Evaluasi dan Pelaporan Pembiayaan Proyek/Kegiatan Melalui Penerbitan Surat Berharga Syariah Negara;","['Pemantauan, Evaluasi dan Pelaporan oleh Kementerian/Lembaga', 'Pemantauan dan Evaluasi oleh Kementerian Keuangan']","['Surat Berharga Syariah Negara', 'Anggaran Pendapatan dan Belanja Negara', 'Proyek', 'Pemrakarsa Proyek', 'Kementerian', 'Lembaga', 'Daftar Isian Pelaksanaan Anggaran', 'Menteri', 'Direktur Jenderal Pengelolaan Pembiayaan dan Risiko', 'Direktur Jenderal', 'Direktorat Jenderal Pengelolaan Pembiayaan dan Risiko', 'Rencana Penarikan Dana', 'Kementerian Negara Perencanaan Pembangunan Nasioanal/Badan Perencanaan Pembangunan Nasional', 'Kementerian PPN/Bappenas']",403,Pembiayaan proyek/kegiatan; Surat Berharga Syariah Negara; Tata Cara Pemantauan; Evaluasi; Pelaporan.
121~pmk.011~2014.json,PMK 121/PMK.011/2014,"Bea Masuk ditanggung Pemerintah atas Impor Barang Dan Bahan Guna Pembuatan Resin Berupa _Alkyd Resin, Unsaturated_ _Polyester Resin, Amino Resin, Emulsi Resin, Pigment Phthalate,_ _Solution Acrylic/Synthetic Latex, Latex Synthetic Resin_ _dispersion, Plasticizer, Formaldehyde,_ Dan/Atau _Formaldehyde Resin_ untuk Tahun Anggaran 2014",2014,121," bahwa untuk melaksanakan ketentuan Pasal 3 ayat (4) Peraturan Menteri Keuangan Nomor 11/PMK.011/2014 tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Untuk Memproduksi Barang Dan/Atau Jasa Guna Kepentingan Umum Dan Peningkatan Daya Saing lndustri Sektor Tertentu Untuk Tahun Anggaran 2014, perlu menetapkan Peraturan Menteri Keuangan tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Guna Pembuatan Resin Berupa _Alkyd_ _Resin, Unsaturated Polyester Resin, Amino Resin, Emulsi_ _Resin, Pigment Phthalate, Solution Acrylic/Synthetic Latex,_ _Latex Synthetic Resin Dispersion, Plasticizer, Formaldehyde,_ Dan/Atau _Formaldehyde Resin_ Untuk Tahun Anggaran 2014;",[],"['Perusahaan', 'Barang dan Bahan Untuk Industri Pembuatan Resin Berupa _Alkyd_ _Resin, Unsaturated Polyester Resin, Amino Resin, Emulsi Resin, Pigment_ _Phthalate,_ _Solution_ _Acrylic/Synthetic_ _Latex,_ _Latex_ _Synthetic_ _Resin_ _Dispersion, Plasticizer, Formaldehyde,_ Dan/Atau _Formaldehyde Resin_', 'Barang dan Bahan']",236,Pembatasan impor; Penggunaan resin dalam industri; Kebijakan bea masuk; Peningkatan daya saing industri; Pembuatan resin; Penggunaan bahan kimia dalam resin.
121~pmk.02~2011.json,PMK 121/PMK.02/2011,"Tata Cara Penyediaan, Penghitungan, Pembayaran, Dan Pertanggungjawaban Dana Cadangan Beras Pemerintah",2011,121," a. bahwa dalam rangka pengadaan cadangan beras pemerintah, telah dialokasikan dana cadangan beras pemerintah pada Anggaran Pendapatan dan Belanja Negara (APBN); b. bahwa berdasarkan ketentuan Pasal 6 Peraturan Pemerintah Nomor 7 Tahun 2003 tentang Pendirian Perusahaan Umum (Perum) BULOG sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 61 Tahun 2003, pendirian Perusahaan Umum (Perum) BULOG antara lain dimaksudkan untuk melaksanakan pengelolaan cadangan pangan Pemerintah; c. bahwa dalam rangka menyempurnakan ketentuan mengenai tata cara penyediaan, penghitungan, pembayaran, dan pertanggungjawaban dana cadangan beras pemerintah, perlu mengatur kembali tata cara penyediaan, penghitungan, pembayaran, dan pertanggungjawaban dana cadangan beras pemerintah yang sebelumnya telah diatur dalam Peraturan Menteri Keuangan Nomor 158/PMK.02/2009; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Penyediaan, Penghitungan, Pembayaran, dan Pertanggungjawaban Dana Cadangan Beras Pemerintah;",[],"['Cadangan Beras Pemerintah', 'Perusahaan Umum (Perum) BULOG', 'Harga Pembelian Beras,', 'Kuantum Cadangan Beras Pemerintah', 'Kuasa Pengguna Anggaran,', 'Surat Penetapan Rencana Kerja dan Anggaran Bendahara Umum Negara,', 'Daftar Isian Pelaksanaan Anggaran,', 'Surat Perintah Membayar,', 'Surat Permintaan Pembayaran,']",352,Pengadaan dana; Pengelolaan cadangan pangan; Tata cara penyediaan; Penghitungan dana; Pembayaran dana; Pertanggungjawaban dana.
121~pmk.03~2015.json,PMK 121/PMK.03/2015,Perubahan Ketiga atas Peraturan Menteri Keuangan Nomor 75/Pmk.03/2010 Tentang Nilai Lain Sebagai Dasar Pengenaan Pajak,2015,121," a. bahwa dalam rangka meningkatkan efektifitas dan efisiensi pemungutan dan pelunasan Pajak Pertambahan Nilai atas penyerahan produk rekaman suara dan gambar, perlu mengatur kembali ketentuan mengenai Nilai Lain sebagai Dasar Pengenaan Pajak sebagaimana diatur dalam Peraturan Menteri Keuangan Nomor 75/PMK.03/2010 tentang Nilai Lain Sebagai Dasar Pengenaan Pajak Sebagaimana telah diubah terakhir dengan Peraturan Menteri Keuangan Nomor 56/PMK.03/2015: b. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a, serta untuk melaksanakan ketentuan Pasal SA ayat (2) Undang-Undang Nomor 8 Tahun 1983 tentang Pajak Pertambahan Nilai Barang dan Jasa dan Pajak Penjualan atas Barang Mewah sebagaimana telah beberapa kali diubah terakhir dengan Undang-Undang Nomor 42 Tahun 2009, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan Ketiga atas Peraturan Menteri Keuangan Nomor 75/PMK.03/2010 tentang Nilai Lain Sebagai Dasar Pengenaan Pajak;",[],,310,Peningkatan efektivitas pemungutan pajak; Efisiensi pelunasan pajak; Penyerahan produk rekaman suara dan gambar; Ketentuan mengenai Nilai Lain sebagai Dasar Pengenaan Pajak; Perubahan ketiga atas Peraturan Menteri Keuangan Nomor 75/PMK.03/2010; Pelaksanaan ketentuan Pasal SA ayat (2) Undang-Undang Nomor 8 Tahun 1983; Pajak Pertambahan Nilai Barang dan Jasa; Pajak Penjualan atas Barang Mewah; Peraturan Menteri Keuangan tentang Perubahan Ketiga atas Peraturan Menteri Keuangan Nomor 75/PMK.03/2010.
121~pmk.07~2018.json,PMK 121/PMK.07/2018,Perubahan Ketiga atas Peraturan Menteri Keuangan Nomor 50/Pmk.07/2017 Tentang Pengelolaan Transfer Ke Daerah Dan Dana Desa,2018,121," a. bahwa berdasarkan Peraturan Menteri Keuangan Nomor 50/PMK.07/2017 tentang Pengelolaan Transfer ke Daerah dan Dana Desa sebagaimana telah beberapa kali diubah, terakhir dengan Peraturan Menteri Keuangan Nomor 225/PMK.07/2017 tentang Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 50/PMK.07/2017 tentang Pengelolaan Transfer ke Daerah dan Dana Desa telah diatur ketentuan mengenai penganggaran, pengalokasian, penyaluran, penatausahaan, pedoman penggunaan, dan pemantauan serta evaluasi Dana Alokasi Khusus Fisik; b. bahwa untuk meningkatkan tata kelola penganggaran, pengalokasian, dan penyaluran Dana Alokasi Khusus Fisik agar sejalan dengan dinamika yang berkembang, perlu dilakukan perubahan atas Peraturan Menteri Keuangan sebagaimana dimaksud dalam huruf a; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan Ketiga atas Peraturan Menteri Keuangan Nomor 50/PMK.07/2017 tentang Pengelolaan Transfer ke Daerah dan Dana Desa;",[],,332,Pengelolaan Transfer; Dana Desa; Penganggaran; Pengalokasian; Penyaluran; Penatausahaan; Pedoman Penggunaan; Pemantauan; Evaluasi; Tata Kelola Penganggaran.
122~pmk.010~2015.json,PMK 122/PMK.010/2015,Penyesuaian Besarnya Penghasilan Tidak Kena Pajak,2015,122," a. bahwa ketentuan mengenai besarnya penghasilan tidak kena pajak telah diatur dalam Peraturan Menteri Keuangan Nomor 162/PMK.011/2012 tentang Penyesuaian Besarnya Penghasilan Tidak Kena Pajak; b. bahwa dengan mempertimbangkan perkembangan di bidang ekonomi dan moneter serta perkembangan harga kebutuhan pokok yang semakin meningkat, perlu melakukan penyesuaian terhadap ketentuan mengenai besarnya penghasilan tidak kena pajak sebagaimana dimaksud pada huruf a; c. bahwa dalam rangka penyesuaian terhadap besarnya penghasilan tidak kena pajak sebagaimana dimaksud pada huruf b di atas, Menteri Keuangan telah mengadakan pertemuan konsultasi dengan Dewan Perwakilan Rakyat Republik Indonesia pada tanggal 25 Juni 2015; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, serta untuk melaksanakan ketentuan Pasal 7 ayat (3) Undang-Undang Nomor 7 Tahun 1983 tentang Pajak Penghasilan sebagaimana telah beberapa kali diubah terakhir dengan Undang-Undang Nomor 36 Tahun 2008, perlu menetapkan Peraturan Menteri Keuangan tentang Penyesuaian Besarnya Penghasilan Tidak Kena Pajak;",[],,350,Penyesuaian; Penghasilan Tidak Kena Pajak; Peraturan Menteri Keuangan; Perkembangan Ekonomi; Moneter; Harga Kebutuhan Pokok; Pertemuan Konsultasi; Dewan Perwakilan Rakyat; Undang-Undang Pajak Penghasilan.
